what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1398359227769
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1398359227769
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1398359227769
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1398359227769
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1398359227769
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1398359227769
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1398359227769
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1398359227769
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1398359227769
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1398359227770
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110815-1438,"org.eclipse.equinox.frameworkadmin.equinox",1398359227770
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1398359227770
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1398359227770
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1398359227771
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1398359227771
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1398359227771
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1398359227771
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1398359227771
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1398359227772
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1398359227772
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1398359227772
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1398359227772
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1398359227772
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1398359227772
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1398359227772
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1398359227773
started,bundle,org.eclipse.equinox.p2.touchpoint.natives,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.natives",1398359227773
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1398359227773
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1398359227773
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1398359227773
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1398359227773
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1398359227773
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1398359227773
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1398359227773
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1398359227774
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1398359227774
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1398359227774
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1398359227774
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1398359227774
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1398359227774
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1398359227774
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1398359227774
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1398359227774
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1398359227774
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1398359227775
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1398359227775
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1398359227775
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1398359227775
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1398359227775
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1398359227775
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1398359227775
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1398359227775
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1398359227775
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1398359227775
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1398359227775
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1398359227775
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1398359227775
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1398359227775
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1398359227775
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1398359227775
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1398359227775
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1398359227775
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1398359227775
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1398359227775
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1398359227775
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1398359227776
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1398359227776
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1398359227776
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1398359227776
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1398359227776
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1398359227776
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1398359227776
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1398359227776
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1398359227776
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1398359227776
started,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1398359227776
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1398359227776
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1398359227777
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1398359227777
os,sysinfo,,,"win32",1398359227780
arch,sysinfo,,,"x86",1398359227780
ws,sysinfo,,,"win32",1398359227780
locale,sysinfo,,,"en_US",1398359227780
processors,sysinfo,,,"2",1398359227780
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1398359227780
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1398359227780
java.specification.name,sysinfo,,,"Java Platform API Specification",1398359227780
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1398359227780
java.specification.version,sysinfo,,,"1.6",1398359227780
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1398359227780
java.version,sysinfo,,,"1.6.0_23",1398359227780
java.vm.info,sysinfo,,,"mixed mode",1398359227780
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1398359227780
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1398359227780
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1398359227780
java.vm.specification.version,sysinfo,,,"1.0",1398359227780
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1398359227780
java.vm.version,sysinfo,,,"19.0-b09",1398359227780
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1398359236145
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1398359236206
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398359237953
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1398359239892
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1398359240196
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1398359240196
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1398359240223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359248887
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1398359372461
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1398359373913
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1398359378244
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1398359392272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359399251
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1398359409567
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398359409601
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398359409633
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398359416141
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1398359417206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359420730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359444846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359445393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359449556
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1398359454867
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1398359454884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359456051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359457778
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1398359459809
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1398359459870
error,log,,,"No Byte Stream Services found for Nios II Console View",1398359462086
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1398359462168
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1398359462517
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/c/Users/tago/Desktop/software/hello_world_first/hello_world_first.elf] return code: 4, 'other error'",1398359473595
error,log,,,"Downloading ELF Process failed",1398359473601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359473653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359490483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359492067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359538388
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1398359544769
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1398359549839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359550045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359550135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359553079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359575197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359575207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359592179
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1398359592198
error,log,,,"No Byte Stream Services found for Nios II Console View",1398359594394
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/c/Users/tago/Desktop/software/hello_world_first/hello_world_first.elf] return code: 4, 'other error'",1398359604980
error,log,,,"Downloading ELF Process failed",1398359604983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359604996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359610420
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398359610430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359618258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359789365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359792037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359792114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359802588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359811203
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1398359811218
error,log,,,"No Byte Stream Services found for Nios II Console View",1398359813089
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Users/tago/Desktop/software/hello_world_first/hello_world_first.elf] return code: 4, 'other error'",1398359823638
error,log,,,"Downloading ELF Process failed",1398359823641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359823655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359911606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359922335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359922450
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398359927046
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398359948517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359956463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398359999989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360004809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360010397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360019730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360355146
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398360358727
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398360360166
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398360360473
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1398360361125
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398360378563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360388425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360389800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360401522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360442694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360445707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360490475
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1398360490485
error,log,,,"No Byte Stream Services found for Nios II Console View",1398360492630
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Users/tago/Desktop/software/hello_world_first/hello_world_first.elf] return code: 4, 'other error'",1398360503240
error,log,,,"Downloading ELF Process failed",1398360503245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360503254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360512931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360519339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360520254
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1398360520264
error,log,,,"No Byte Stream Services found for Nios II Console View",1398360522382
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid] return code: 8",1398360525256
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Users/tago/Desktop/software/hello_world_first/hello_world_first.elf] return code: 8",1398360528473
error,log,,,"Downloading ELF Process failed",1398360528477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360528491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398360530855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398364452667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398367515611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398367520981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398367585540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398367592078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398367881260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398367888019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398367890156
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1398367890530
error,log,,,"No Byte Stream Services found for Nios II Console View",1398367892502
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398367906227
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1398367911021
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1398367911039
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398367911875
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1398367912402
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398367913246
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398367917238
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398367917287
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398367917289
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1398367917354
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398367918448
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1398367918452
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398367948870
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1398367948909
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398367953092
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398367953150
